,index,Sold Date,Property Type,Zipcode,Price,Beds,Baths,SQFT,Lot Size,Year Built,Price per SQFT,HOA,Latitude,Longitude,Mobile/Manufactured Home,Multi-Family (2-4 Unit),Multi-Family (5+ Unit),Single Family Residential,Townhouse
10157,12421,2020-06-26,Single Family Residential,95124,876000.0,3.0,2.0,1346.0,5948.0,1965.0,650.8172362555721,0.0,37.2616948,-121.901462,0,0,0,1,0
10158,12422,2020-05-04,Single Family Residential,95124,1419716.0,4.0,3.0,2020.0,5474.0,1962.0,702.829702970297,0.0,37.2671601,-121.905063,0,0,0,1,0
10159,12423,2020-04-24,Single Family Residential,95118,1370000.0,3.0,2.0,1497.0,6372.0,1963.0,915.1636606546426,0.0,37.2673628,-121.8932409,0,0,0,1,0
10160,12424,2020-04-28,Single Family Residential,95118,1050000.0,3.0,2.0,1750.0,6314.0,1959.0,600.0,0.0,37.2675629,-121.8958824,0,0,0,1,0
10161,12425,2020-11-30,Single Family Residential,95124,1355000.0,3.0,2.0,1649.0,6511.0,1961.0,821.710127349909,0.0,37.2640721,-121.9059522,0,0,0,1,0
10162,12426,2020-08-18,Single Family Residential,95124,1555000.0,4.0,3.0,1910.0,3840.0,1992.0,814.1361256544502,0.0,37.2545547,-121.9038183,0,0,0,1,0
10163,12427,2019-12-11,Single Family Residential,95124,1285000.0,3.0,2.0,1275.0,6887.0,1961.0,1007.843137254902,0.0,37.2617652,-121.9059299,0,0,0,1,0
10164,12428,2019-08-30,Single Family Residential,95124,1180000.0,4.0,2.5,1760.0,5917.0,1964.0,670.4545454545455,0.0,37.2619657,-121.9024401,0,0,0,1,0
10165,12429,2019-07-16,Condo/Co-op,95123,470000.0,2.0,1.0,903.0,3228.0,1970.0,520.4872646733112,350.0,37.254753,-121.824194,0,0,0,0,0
10166,12430,2019-08-29,Condo/Co-op,95123,489000.0,2.0,2.0,992.0,924.0,1970.0,492.94354838709677,424.0,37.2553366,-121.8279014,0,0,0,0,0
10167,12431,2019-07-09,Condo/Co-op,95123,598000.0,2.0,2.0,1233.0,1168.0,1985.0,484.99594484995947,437.0,37.249698,-121.806512,0,0,0,0,0
10168,12432,2019-06-14,Mobile/Manufactured Home,95123,210000.0,2.0,2.0,1020.0,0.0,1968.0,205.88235294117646,0.0,37.2522581,-121.8091686,1,0,0,0,0
10169,12433,2019-08-26,Single Family Residential,95124,1520000.0,5.0,2.5,2004.0,5962.0,1965.0,758.4830339321358,0.0,37.2437803,-121.9143986,0,0,0,1,0
10170,12434,2021-03-18,Single Family Residential,95124,1565000.0,3.0,2.0,1286.0,6332.0,1964.0,1216.9517884914465,0.0,37.2376637,-121.9169768,0,0,0,1,0
10171,12435,2020-05-22,Single Family Residential,95118,1040000.0,3.0,2.0,1378.0,5000.0,1953.0,754.7169811320755,0.0,37.270891,-121.9032848,0,0,0,1,0
10172,12436,2019-11-20,Single Family Residential,95125,1335000.0,4.0,2.5,2009.0,8419.0,1961.0,664.509706321553,0.0,37.2750273,-121.8977719,0,0,0,1,0
10173,12437,2019-05-06,Single Family Residential,95124,850000.0,4.0,1.0,1140.0,5395.0,1953.0,745.6140350877193,0.0,37.2692205,-121.9048408,0,0,0,1,0
10174,12438,2020-11-18,Single Family Residential,95135,2703000.0,6.0,3.0,3846.0,16817.0,2002.0,702.808112324493,0.0,37.2867428,-121.7623319,0,0,0,1,0
10175,12439,2020-10-29,Condo/Co-op,95135,859000.0,2.0,2.0,1746.0,0.0,1998.0,491.9816723940435,846.0,37.2900299,-121.7615974,0,0,0,0,0
10176,12440,2020-04-21,Single Family Residential,95135,1300000.0,4.0,2.0,1680.0,6941.0,1976.0,773.8095238095239,0.0,37.293967,-121.7660417,0,0,0,1,0
10177,12441,2019-05-15,Single Family Residential,95135,1165000.0,3.0,2.0,1507.0,6201.0,1973.0,773.0590577305906,0.0,37.2972013,-121.767206,0,0,0,1,0
10178,12442,2019-05-30,Single Family Residential,95135,1130000.0,3.0,2.0,1575.0,7280.0,1973.0,717.4603174603175,0.0,37.2947936,-121.7671393,0,0,0,1,0
10179,12443,2019-06-20,Townhouse,95135,1110000.0,3.0,3.0,1969.0,2192.0,1998.0,563.737938039614,735.0,37.2886482,-121.7624432,0,0,0,0,1
10180,12444,2019-10-21,Single Family Residential,95119,1298888.0,4.0,2.5,1865.0,6030.0,2019.0,696.4546916890081,0.0,37.2213502,-121.7849204,0,0,0,1,0
10181,12445,2020-02-10,Single Family Residential,95125,1900000.0,3.0,2.5,2217.0,11387.0,1950.0,857.0139828597204,0.0,37.2893945,-121.9143763,0,0,0,1,0
10182,12446,2020-12-02,Single Family Residential,95111,850000.0,3.0,2.0,1137.0,5109.0,1958.0,747.5813544415128,0.0,37.2783213,-121.8170482,0,0,0,1,0
10183,12447,2019-11-01,Single Family Residential,95111,775000.0,3.0,2.0,1137.0,5390.0,1958.0,681.6182937554969,0.0,37.2777514,-121.8144232,0,0,0,1,0
10184,12448,2019-08-22,Single Family Residential,95111,765000.0,3.0,2.0,1137.0,5182.0,1958.0,672.8232189973614,0.0,37.2780902,-121.8188279,0,0,0,1,0
10185,12449,2020-11-18,Single Family Residential,95124,1600000.0,5.0,2.5,2191.0,6283.0,1963.0,730.2601551802829,0.0,37.2761597,-121.917688,0,0,0,1,0
10186,12450,2020-11-18,Single Family Residential,95124,1680000.0,4.0,2.0,1546.0,6549.0,1962.0,1086.6752910737387,0.0,37.2766266,-121.9133761,0,0,0,1,0
10187,12451,2020-11-06,Single Family Residential,95124,2160000.0,3.0,2.5,2364.0,8280.0,1965.0,913.7055837563452,0.0,37.2833463,-121.914732,0,0,0,1,0
10188,12454,2019-05-08,Single Family Residential,95111,830000.0,3.0,2.0,1415.0,7212.0,1976.0,586.5724381625441,0.0,37.2658496,-121.8186055,0,0,0,1,0
10189,12455,2019-08-02,Single Family Residential,95111,817000.0,3.0,3.0,1678.0,2712.0,1989.0,486.8891537544696,180.0,37.269792,-121.809293,0,0,0,1,0
10190,12456,2019-09-27,Single Family Residential,95111,691000.0,3.0,2.5,1463.0,3761.0,1985.0,472.31715652768287,275.0,37.2769539,-121.8074598,0,0,0,1,0
10191,12457,2019-06-04,Single Family Residential,95111,765000.0,3.0,2.0,1359.0,6400.0,1963.0,562.9139072847682,0.0,37.2666312,-121.8095066,0,0,0,1,0
10192,12458,2019-09-18,Single Family Residential,95111,960000.0,4.0,2.5,2354.0,6494.0,1974.0,407.81648258283775,0.0,37.2644374,-121.8145789,0,0,0,1,0
10193,12459,2019-11-01,Single Family Residential,95111,755000.0,3.0,2.0,1137.0,5000.0,1958.0,664.028144239226,0.0,37.2769749,-121.8180271,0,0,0,1,0
10194,12460,2020-12-03,Single Family Residential,95136,990000.0,3.0,2.0,1507.0,5613.0,1975.0,656.9343065693431,0.0,37.2630666,-121.8657563,0,0,0,1,0
10195,12461,2020-12-15,Single Family Residential,95136,1240000.0,4.0,2.0,1514.0,7746.0,1964.0,819.0224570673712,0.0,37.261867,-121.8726494,0,0,0,1,0
10196,12462,2020-12-09,Single Family Residential,95136,1232000.0,4.0,2.5,2377.0,5022.0,1999.0,518.3003786285234,0.0,37.2653338,-121.8663906,0,0,0,1,0
10197,12463,2020-08-14,Single Family Residential,95136,1150000.0,4.0,2.5,1514.0,6412.0,1963.0,759.5772787318361,0.0,37.262814,-121.8730051,0,0,0,1,0
10198,12464,2020-11-06,Single Family Residential,95136,1250000.0,3.0,2.0,1665.0,6510.0,1970.0,750.7507507507507,0.0,37.2627127,-121.8702035,0,0,0,1,0
10199,12465,2020-11-24,Townhouse,95136,1000000.0,3.0,2.5,1992.0,914.0,1993.0,502.00803212851406,455.0,37.262635,-121.874163,0,0,0,0,1
10200,12466,2019-11-15,Single Family Residential,95136,800000.0,4.0,2.5,2157.0,9509.0,1970.0,370.8854891052388,0.0,37.2601948,-121.8642887,0,0,0,1,0
10201,12467,2019-10-04,Townhouse,95136,710000.0,3.0,2.5,1496.0,1699.0,1973.0,474.59893048128345,445.0,37.265457,-121.860974,0,0,0,0,1
10202,12468,2020-08-31,Single Family Residential,95123,1031000.0,4.0,2.0,1548.0,6126.0,1962.0,666.0206718346253,0.0,37.2530612,-121.851035,0,0,0,1,0
10203,12469,2020-06-04,Single Family Residential,95123,1300000.0,5.0,3.0,2205.0,5832.0,2000.0,589.5691609977324,0.0,37.2509747,-121.8490779,0,0,0,1,0
10204,12470,2019-09-24,Single Family Residential,95135,866400.0,2.0,2.0,1945.0,5719.0,1988.0,445.44987146529564,367.0,37.2919269,-121.7423656,0,0,0,1,0
10205,12471,2019-06-17,Single Family Residential,95135,1085000.0,3.0,2.0,2096.0,9800.0,1997.0,517.6526717557252,523.0,37.286365,-121.7386703,0,0,0,1,0
10206,12472,2019-05-08,Condo/Co-op,95135,950000.0,2.0,2.5,2043.0,2824.0,1992.0,465.00244738130203,1064.0,37.284109,-121.743033,0,0,0,0,0
10207,12473,2019-06-06,Condo/Co-op,95135,750000.0,2.0,2.0,1509.0,1897.0,1988.0,497.0178926441352,871.0,37.288904,-121.7395793,0,0,0,0,0
10208,12475,2020-11-27,Single Family Residential,95125,1305000.0,4.0,2.5,2194.0,3210.0,2000.0,594.8040109389243,112.0,37.280088,-121.8762513,0,0,0,1,0
10209,12476,2019-07-02,Single Family Residential,95125,1260000.0,3.0,2.5,2069.0,3086.0,2000.0,608.9898501691639,107.0,37.2805762,-121.8770073,0,0,0,1,0
10210,12477,2020-08-10,Single Family Residential,95124,1240000.0,3.0,2.0,1240.0,6195.0,1960.0,1000.0,0.0,37.2497417,-121.9183548,0,0,0,1,0
10211,12478,2020-11-13,Single Family Residential,95124,1260000.0,3.0,2.0,1233.0,6088.0,1958.0,1021.8978102189781,0.0,37.2459761,-121.9224197,0,0,0,1,0
10212,12479,2020-10-27,Single Family Residential,95124,1300000.0,4.0,2.0,1374.0,6000.0,1956.0,946.1426491994177,0.0,37.2491165,-121.9126649,0,0,0,1,0
10213,12480,2019-12-12,Single Family Residential,95124,1185000.0,3.0,2.0,1161.0,6060.0,1956.0,1020.671834625323,0.0,37.248925,-121.9260891,0,0,0,1,0
10214,12481,2019-07-01,Mobile/Manufactured Home,95136,240000.0,2.0,2.0,1488.0,0.0,1971.0,161.29032258064515,0.0,37.278857,-121.8449013,1,0,0,0,0
10215,12482,2019-05-22,Mobile/Manufactured Home,95136,265000.0,2.0,2.0,1440.0,0.0,1970.0,184.02777777777777,0.0,37.278857,-121.8449013,1,0,0,0,0
10216,12483,2020-09-14,Single Family Residential,95120,1625000.0,4.0,2.0,2173.0,8096.0,1966.0,747.814081914404,44.0,37.2239387,-121.8756955,0,0,0,1,0
10217,12484,2020-12-22,Single Family Residential,95120,1600000.0,5.0,3.0,2450.0,7035.0,1979.0,653.0612244897959,0.0,37.2181439,-121.8849223,0,0,0,1,0
10218,12485,2020-12-14,Single Family Residential,95120,1750000.0,5.0,2.5,2054.0,10018.0,1973.0,851.9961051606621,0.0,37.2207945,-121.8876346,0,0,0,1,0
10219,12486,2020-12-30,Single Family Residential,95120,1400000.0,4.0,2.5,2105.0,8625.0,1976.0,665.083135391924,0.0,37.2286871,-121.8761179,0,0,0,1,0
10220,12487,2020-11-12,Single Family Residential,95120,2468000.0,4.0,2.5,3238.0,13340.0,1966.0,762.1988882025942,0.0,37.2132393,-121.8732052,0,0,0,1,0
10221,12488,2020-11-23,Single Family Residential,95120,1500000.0,5.0,3.0,2614.0,9194.0,1970.0,573.8332058148432,0.0,37.2284986,-121.8818987,0,0,0,1,0
10222,12490,2019-06-12,Single Family Residential,95120,1950000.0,4.0,2.0,2273.0,11493.0,1967.0,857.8970523537175,0.0,37.212725,-121.8739167,0,0,0,1,0
10223,12491,2019-06-06,Single Family Residential,95120,1765000.0,4.0,2.5,2415.0,9273.0,1971.0,730.8488612836439,0.0,37.2165406,-121.8760735,0,0,0,1,0
10224,12492,2019-08-21,Single Family Residential,95120,1590000.0,4.0,3.0,2100.0,7926.0,1972.0,757.1428571428571,0.0,37.2262424,-121.8803201,0,0,0,1,0
10225,12493,2019-12-02,Single Family Residential,95120,1575000.0,5.0,3.0,2970.0,7169.0,1973.0,530.3030303030303,0.0,37.2241216,-121.8796087,0,0,0,1,0
10226,12494,2020-07-02,Single Family Residential,95118,950000.0,3.0,2.0,1170.0,6036.0,1964.0,811.965811965812,0.0,37.2635265,-121.8894576,0,0,0,1,0
10227,12495,2020-12-17,Single Family Residential,95118,1165000.0,3.0,2.0,1240.0,6558.0,1962.0,939.516129032258,0.0,37.2614887,-121.8891019,0,0,0,1,0
10228,12496,2019-11-01,Condo/Co-op,95118,520000.0,2.0,1.0,903.0,3170.0,1970.0,575.858250276855,359.0,37.2585192,-121.8847444,0,0,0,0,0
10229,12497,2019-05-23,Single Family Residential,95118,1375000.0,4.0,2.0,1846.0,5957.0,1984.0,744.8537378114843,0.0,37.2637463,-121.8820098,0,0,0,1,0
10230,12498,2019-11-07,Single Family Residential,95118,993000.0,4.0,3.0,1779.0,6018.0,1964.0,558.1787521079258,0.0,37.2557393,-121.8865675,0,0,0,1,0
10231,12499,2020-05-08,Single Family Residential,95118,1355000.0,4.0,2.0,1722.0,8732.0,1963.0,786.8757259001161,0.0,37.2541702,-121.8873456,0,0,0,1,0
10232,12500,2020-07-17,Single Family Residential,95118,1080000.0,3.0,2.0,1785.0,6435.0,1961.0,605.0420168067227,0.0,37.2618896,-121.8848779,0,0,0,1,0
10233,12512,2021-01-06,Single Family Residential,95120,2400000.0,4.0,3.0,2609.0,11993.0,1961.0,919.8926791874281,0.0,37.209976,-121.8629768,0,0,0,1,0
10234,12514,2019-10-02,Townhouse,95118,810000.0,3.0,2.0,1395.0,2017.0,1981.0,580.6451612903226,330.0,37.252563,-121.904156,0,0,0,0,1
10235,12515,2020-02-14,Condo/Co-op,95118,640000.0,2.0,2.0,997.0,0.0,1986.0,641.925777331996,350.0,37.251238,-121.904932,0,0,0,0,0
10236,12516,2021-04-05,Condo/Co-op,95118,640000.0,2.0,2.0,984.0,984.0,1987.0,650.4065040650406,420.0,37.25198,-121.906144,0,0,0,0,0
10237,12518,2020-05-08,Single Family Residential,95032,2000000.0,4.0,2.5,1935.0,7859.0,1967.0,1033.59173126615,0.0,37.2366981,-121.9413115,0,0,0,1,0
10238,12519,2019-06-12,Single Family Residential,95032,1725000.0,4.0,2.5,2023.0,9458.0,1977.0,852.6940187839842,0.0,37.2426325,-121.941156,0,0,0,1,0
10239,12520,2021-03-23,Single Family Residential,95124,1350000.0,3.0,3.0,2464.0,4207.0,1985.0,547.8896103896104,0.0,37.243103,-121.939008,0,0,0,1,0
10240,12527,2021-01-22,Mobile/Manufactured Home,95111,210000.0,4.0,2.0,1344.0,0.0,1991.0,156.25,0.0,37.2957573,-121.8408934,1,0,0,0,0
10241,12528,2021-04-02,Townhouse,95111,810000.0,2.0,2.5,1405.0,1076.0,2010.0,576.5124555160143,234.0,37.2953058,-121.8459198,0,0,0,0,1
10242,12529,2019-09-16,Single Family Residential,95124,880500.0,4.0,1.0,1140.0,5001.0,1953.0,772.3684210526316,0.0,37.2679069,-121.9074637,0,0,0,1,0
10243,12530,2021-01-25,Single Family Residential,95125,1647000.0,3.0,3.0,1665.0,7759.0,1955.0,989.1891891891892,0.0,37.2962446,-121.9201773,0,0,0,1,0
10244,12531,2020-12-17,Single Family Residential,95125,3050000.0,5.0,3.5,3737.0,15000.0,1974.0,816.1626973508162,0.0,37.288332,-121.9121537,0,0,0,1,0
10245,12532,2020-09-18,Single Family Residential,95123,1080000.0,4.0,2.0,1321.0,5978.0,1971.0,817.562452687358,0.0,37.2412999,-121.8505902,0,0,0,1,0
10246,12533,2020-05-28,Single Family Residential,95123,925000.0,3.0,2.0,1409.0,7322.0,1968.0,656.4939673527324,0.0,37.2343723,-121.8410936,0,0,0,1,0
10247,12534,2020-11-16,Single Family Residential,95123,1048000.0,3.0,2.0,1072.0,6136.0,1973.0,977.6119402985074,0.0,37.2347665,-121.8385803,0,0,0,1,0
10248,12535,2020-08-12,Single Family Residential,95123,993000.0,3.0,2.0,1072.0,6108.0,1971.0,926.3059701492538,0.0,37.2389461,-121.8422279,0,0,0,1,0
10249,12536,2019-07-12,Single Family Residential,95120,2875000.0,4.0,4.5,4184.0,20000.0,1995.0,687.1414913957935,8.0,37.227507,-121.8521469,0,0,0,1,0
10250,12538,2019-10-16,Single Family Residential,95123,877000.0,4.0,2.0,1352.0,6645.0,1971.0,648.6686390532544,0.0,37.2430907,-121.8515242,0,0,0,1,0
10251,12541,2020-06-30,Single Family Residential,95118,1530000.0,3.0,2.0,1820.0,6783.0,1960.0,840.6593406593406,0.0,37.2683007,-121.8959935,0,0,0,1,0
10252,12542,2020-08-21,Single Family Residential,95118,1210000.0,4.0,2.0,1248.0,6076.0,1956.0,969.5512820512821,0.0,37.2743761,-121.8843887,0,0,0,1,0
10253,12543,2021-02-02,Single Family Residential,95118,1325000.0,4.0,2.5,1967.0,6901.0,1967.0,673.6146415861718,0.0,37.2740754,-121.8822544,0,0,0,1,0
10254,12544,2020-03-25,Single Family Residential,95118,1120000.0,3.0,2.0,1298.0,7840.0,1954.0,862.8659476117103,0.0,37.2708792,-121.8955489,0,0,0,1,0
10255,12545,2019-05-10,Single Family Residential,95118,1250000.0,3.0,2.0,1756.0,6200.0,1966.0,711.8451025056947,0.0,37.2650192,-121.8837885,0,0,0,1,0
10256,12546,2019-06-13,Single Family Residential,95118,1098000.0,3.0,2.0,1532.0,6542.0,1959.0,716.710182767624,0.0,37.2700205,-121.8867454,0,0,0,1,0
10257,12547,2019-09-26,Single Family Residential,95118,1135000.0,4.0,2.0,1408.0,5921.0,1971.0,806.1079545454545,0.0,37.2742134,-121.8907026,0,0,0,1,0
10258,12549,2020-06-26,Single Family Residential,95124,940000.0,4.0,1.0,1140.0,5000.0,1953.0,824.561403508772,0.0,37.2690404,-121.9085751,0,0,0,1,0
10259,12550,2020-11-23,Single Family Residential,95124,1999999.0,4.0,3.0,2284.0,9672.0,1965.0,875.6563047285464,0.0,37.2721192,-121.9123537,0,0,0,1,0
10260,12551,2020-12-03,Single Family Residential,95124,1649000.0,4.0,2.0,1860.0,6204.0,1963.0,886.5591397849462,0.0,37.2722797,-121.9159544,0,0,0,1,0
10261,12552,2020-05-19,Townhouse,95124,1400000.0,4.0,4.5,2438.0,1279.0,2007.0,574.2411812961444,326.0,37.2725677,-121.9075772,0,0,0,0,1
10262,12553,2020-10-05,Single Family Residential,95124,1700000.0,5.0,3.0,2191.0,6394.0,1963.0,775.9014148790507,0.0,37.2710777,-121.9089307,0,0,0,1,0
10263,12554,2020-06-16,Single Family Residential,95124,1770000.0,5.0,2.5,2191.0,6078.0,1963.0,807.8502966681881,0.0,37.2773401,-121.9168879,0,0,0,1,0
10264,12555,2020-09-23,Single Family Residential,95125,1505000.0,3.0,2.5,1470.0,6265.0,1961.0,1023.8095238095239,0.0,37.2750948,-121.9079527,0,0,0,1,0
10265,12556,2020-12-04,Single Family Residential,95124,1550000.0,3.0,2.0,1569.0,7324.0,1960.0,987.8903760356915,0.0,37.2765256,-121.9106422,0,0,0,1,0
10266,12557,2019-07-17,Single Family Residential,95125,2195000.0,4.0,2.5,2759.0,11137.0,1962.0,795.5781080101486,0.0,37.2861289,-121.920244,0,0,0,1,0
10267,12558,2019-08-08,Single Family Residential,95125,2275000.0,4.0,3.5,3317.0,8046.0,1965.0,685.8607175158276,0.0,37.2838896,-121.9096642,0,0,0,1,0
10268,12559,2021-02-03,Single Family Residential,95124,1350000.0,4.0,3.0,2042.0,7193.0,1966.0,661.1165523996083,58.0,37.2804614,-121.9127538,0,0,0,1,0
10269,12560,2021-03-22,Single Family Residential,95124,2225000.0,5.0,3.0,2191.0,6536.0,1963.0,1015.518028297581,0.0,37.2751576,-121.9169546,0,0,0,1,0
10270,12561,2021-04-06,Single Family Residential,95124,2325000.0,4.0,3.0,2740.0,7519.0,1964.0,848.5401459854014,0.0,37.2815533,-121.9181992,0,0,0,1,0
10271,12562,2020-10-02,Single Family Residential,95124,1573900.0,4.0,2.0,2464.0,7811.0,1962.0,638.7581168831168,0.0,37.2761886,-121.9140207,0,0,0,1,0
10272,12563,2019-06-25,Condo/Co-op,95125,810000.0,2.0,2.0,1071.0,1193.0,1984.0,756.3025210084033,446.0,37.296449,-121.925846,0,0,0,0,0
10273,12564,2020-10-30,Single Family Residential,95008,1600000.0,3.0,1.5,1690.0,9731.0,1952.0,946.7455621301775,0.0,37.2835788,-121.9239777,0,0,0,1,0
10274,12568,2020-06-04,Single Family Residential,95120,1460500.0,4.0,2.0,1949.0,8336.0,1965.0,749.3586454592098,50.0,37.2262935,-121.896038,0,0,0,1,0
10275,12569,2021-01-29,Single Family Residential,95120,2050000.0,6.0,4.0,3135.0,8424.0,2004.0,653.9074960127592,70.0,37.2262241,-121.8957045,0,0,0,1,0
10276,12570,2019-12-18,Single Family Residential,95120,1468000.0,4.0,2.5,2097.0,7716.0,1968.0,700.0476871721507,0.0,37.2251901,-121.8945708,0,0,0,1,0
10277,12571,2020-12-03,Single Family Residential,95120,1785000.0,5.0,3.5,2416.0,7970.0,1965.0,738.8245033112582,70.0,37.2279696,-121.8949042,0,0,0,1,0
10278,12572,2020-12-06,Single Family Residential,95120,1660000.0,4.0,2.5,2651.0,7615.0,1975.0,626.1788004526594,0.0,37.2238892,-121.8835884,0,0,0,1,0
10279,12573,2019-05-07,Single Family Residential,95120,1525000.0,4.0,2.0,1963.0,8050.0,1973.0,776.8721344880286,0.0,37.2272657,-121.8935482,0,0,0,1,0
10280,12574,2019-07-19,Single Family Residential,95120,1410000.0,4.0,2.0,1986.0,7516.0,1978.0,709.9697885196375,0.0,37.2201815,-121.8817653,0,0,0,1,0
10281,12575,2021-04-05,Single Family Residential,95120,1950000.0,5.0,2.5,2054.0,8531.0,1973.0,949.367088607595,0.0,37.2217323,-121.8863897,0,0,0,1,0
10282,12576,2020-06-02,Single Family Residential,95124,2260000.0,4.0,4.0,3008.0,10815.0,2011.0,751.3297872340426,0.0,37.2534829,-121.9257557,0,0,0,1,0
10283,12577,2021-03-23,Single Family Residential,95124,2360000.0,5.0,3.0,2997.0,9147.0,1950.0,787.4541207874541,0.0,37.2580138,-121.9234444,0,0,0,1,0
10284,12578,2021-01-15,Single Family Residential,95124,1350000.0,3.0,2.0,1233.0,6465.0,1959.0,1094.890510948905,0.0,37.2440014,-121.9258224,0,0,0,1,0
10285,12579,2021-01-15,Single Family Residential,95124,1050000.0,3.0,2.0,1057.0,6451.0,1959.0,993.3774834437086,0.0,37.2437343,-121.9253334,0,0,0,1,0
10286,12580,2020-02-27,Single Family Residential,95124,1380000.0,4.0,2.0,1422.0,6162.0,1958.0,970.464135021097,0.0,37.2451926,-121.9223553,0,0,0,1,0
10287,12581,2020-03-18,Single Family Residential,95124,1385000.0,3.0,2.0,1422.0,4067.0,1978.0,973.9803094233474,260.0,37.2447844,-121.9276003,0,0,0,1,0
10288,12582,2021-02-10,Single Family Residential,95124,1377777.0,3.0,2.0,1240.0,6052.0,1960.0,1111.1104838709678,0.0,37.2496667,-121.9197328,0,0,0,1,0
10289,12583,2019-05-06,Single Family Residential,95032,1390000.0,4.0,2.0,1622.0,6644.0,1965.0,856.9667077681875,0.0,37.2432073,-121.9239555,0,0,0,1,0
10290,12584,2020-04-01,Single Family Residential,95032,1365000.0,3.0,2.0,1272.0,6100.0,1964.0,1073.1132075471698,0.0,37.2400464,-121.9281559,0,0,0,1,0
10291,12585,2021-04-01,Single Family Residential,95124,1380000.0,3.0,1.5,1065.0,5985.0,1958.0,1295.774647887324,0.0,37.2463946,-121.9189771,0,0,0,1,0
10292,12586,2021-01-06,Single Family Residential,95124,1420000.0,3.0,2.0,1460.0,6421.0,1958.0,972.6027397260274,0.0,37.2485635,-121.9273558,0,0,0,1,0
10293,12588,2021-01-07,Townhouse,95008,900000.0,2.0,2.5,1359.0,924.0,1984.0,662.2516556291391,325.0,37.270039,-121.938789,0,0,0,0,1
10294,12589,2019-08-23,Condo/Co-op,95008,582500.0,2.0,2.0,841.0,902.0,1984.0,692.627824019025,439.0,37.270769,-121.938135,0,0,0,0,0
10295,12591,2020-06-10,Single Family Residential,95008,1275000.0,4.0,2.0,1766.0,8573.0,1967.0,721.9705549263873,0.0,37.2768491,-121.9396227,0,0,0,1,0
10296,12592,2020-10-09,Single Family Residential,95008,2450000.0,6.0,4.5,5004.0,7571.0,1990.0,489.60831334932055,0.0,37.2777979,-121.9384672,0,0,0,1,0
10297,12593,2019-07-19,Townhouse,95008,936500.0,3.0,2.5,1683.0,1083.0,1990.0,556.4468211527035,263.0,37.2806201,-121.9353097,0,0,0,0,1
10298,12594,2020-03-20,Condo/Co-op,95008,746250.0,2.0,2.0,1065.0,1085.0,1982.0,700.7042253521126,495.0,37.28278,-121.934051,0,0,0,0,0
10299,12595,2021-01-04,Single Family Residential,95128,1501000.0,4.0,2.0,1642.0,6430.0,1977.0,914.1291108404384,0.0,37.2956441,-121.9371339,0,0,0,1,0
10300,12596,2019-06-28,Condo/Co-op,95008,940000.0,2.0,2.0,1295.0,1114.0,1978.0,725.8687258687258,275.0,37.279837,-121.934617,0,0,0,0,0
10301,12597,2021-03-30,Townhouse,95008,1322000.0,3.0,2.5,1500.0,1663.0,1995.0,881.3333333333334,292.0,37.2819677,-121.9342561,0,0,0,0,1
10302,12599,2020-11-18,Condo/Co-op,95123,618000.0,2.0,2.0,995.0,0.0,1985.0,621.105527638191,498.0,37.240133,-121.867152,0,0,0,0,0
10303,12600,2020-03-18,Condo/Co-op,95123,678800.0,2.0,2.0,1002.0,0.0,1988.0,677.4451097804391,436.0,37.2446031,-121.868316,0,0,0,0,0
10304,12601,2019-05-24,Condo/Co-op,95123,590000.0,2.0,1.0,852.0,924.0,1988.0,692.4882629107981,397.0,37.244496,-121.867468,0,0,0,0,0
10305,12602,2019-07-31,Mobile/Manufactured Home,95123,325000.0,3.0,2.0,1664.0,0.0,1996.0,195.3125,0.0,37.247449,-121.8665185,1,0,0,0,0
10306,12603,2020-12-08,Condo/Co-op,95123,675000.0,2.0,2.0,1138.0,0.0,1985.0,593.145869947276,498.0,37.241744,-121.865475,0,0,0,0,0
